id,Cat1,Cat2,Cat3
13299865,Champagne et mousseux,Vin mousseux,
13660315,Vin,Vin blanc,
13463709,Vin,Vin rouge,
11890846,Vin,Vin rouge,
13594784,Vin,Vin blanc,
13988003,Vin,Vin rouge,
13332645,Spiritueux,Scotch et whisky,Scotch single malt
13660331,Vin,Vin rouge,
13463725,Vin,Vin rouge,
13856941,Spiritueux,Rhum,Rhum agricole
13332653,Spiritueux,Scotch et whisky,Scotch single malt
13332661,Spiritueux,Scotch et whisky,Scotch single malt
11661496,Spiritueux,Rhum,Rhum ambré
13365439,Vin,Vin blanc,
13856967,Spiritueux,Rhum,Rhum agricole
13365447,Bière,Bière blanche,Bière ale
14348489,Vin,Vin rouge,
14512331,Spiritueux,Rhum,Rhum blanc
14381262,Vin,Vin blanc,
10678481,Vin,Vin rouge,
14348497,Vin,Vin rouge,
11890900,Vin,Vin blanc,
13660374,Vin,Vin rouge,
192732,Spiritueux,Scotch et whisky,Scotch single malt
13856991,Spiritueux,Rhum,Rhum agricole
13299937,Vin,Vin rouge,
13136100,Vin,Vin rouge,
13299945,Vin,Vin blanc,
10678510,Vin,Vin rouge,
13299953,Vin,Vin blanc,
13660403,Vin,Vin rouge,
11890934,Vin,Vin blanc,
13005046,Spiritueux,Scotch et whisky,Whiskey américain
14184701,Spiritueux,Cognac et brandy,Cognac X.O.
14151934,Vin,Vin rouge,
13988100,Vin,Vin rouge,
14315783,Vin,Vin blanc,
13594899,Vin,Vin blanc,
14184728,Spiritueux,Gin,Dry gin aromatisé
14381342,Champagne et mousseux,Vin mousseux,
12513567,Vin,Vin rosé,
13857054,Vin,Vin blanc,
11890985,Vin,Vin blanc,
13300011,Champagne et mousseux,Champagne rosé,
13988142,Vin,Vin rouge,
14184752,Porto et vin fortifié,Vermouth,Vermouth rouge
12316977,Vin,Vin rouge,
13136177,Champagne et mousseux,Vin mousseux rosé,
13988151,Vin,Vin rouge,
12415289,Vin,Vin blanc,
10678587,Vin,Vin rouge,
13955391,Vin,Vin blanc,
10219840,Vin,Vin rouge,
13201733,Spiritueux,Rhum,Rhum ambré
12284231,Vin,Vin rouge,
14381385,Vin,Vin rouge,
14086474,Vin,Vin blanc,
13857097,Spiritueux,Gin,Dry gin
10318160,Vin,Vin rouge,
13594961,Vin,Vin rouge,
14381393,Vin,Vin rouge,
14086482,Vin,Vin blanc,
14152021,Vin,Vin blanc,
14479702,Vin,Vin blanc,
10678616,Champagne et mousseux,Vin mousseux,
13988185,Vin,Vin rouge,
12382552,Vin,Vin blanc,
14086491,Vin,Vin blanc,
12284258,Vin,Vin rouge,
14381414,Vin,Vin blanc,
13594987,Vin,Vin rouge,
13857134,Vin,Vin rouge,
12480881,Vin,Vin rouge,
10252658,Vin,Vin rouge,
10678641,Vin,Vin rouge,
13594995,Vin,Vin blanc,
13988214,Vin,Vin rouge,
14381431,Vin,Vin blanc,
14184824,Spiritueux,Rhum,Rhum ambré
14086520,Vin,Vin blanc,
11956606,Vin,Vin rouge,
13660542,Vin,Vin blanc,
14152064,Vin,Vin blanc,
13136257,Vin,Vin rouge,
13595007,Vin,Vin rouge,
13988231,Vin,Vin rouge,
14152072,Vin,Vin blanc,
13136265,Vin,Vin rouge,
12972430,Vin,Vin rouge,
14381457,Vin,Vin blanc,
13988249,Vin,Vin blanc,
11563423,Vin,Vin rouge,
14152101,Vin,Vin blanc,
14381481,Vin,Vin blanc,
14250414,Vin,Vin blanc,
14315951,Champagne et mousseux,Vin mousseux,
14152110,Vin,Vin rouge,
11661744,Vin,Vin rouge,
12448179,Vin,Vin rouge,
13988281,Vin,Vin rouge,
12284346,Vin,Vin rouge,
14250431,Vin,Vin rouge,
14545351,Vin,Vin blanc,
13300176,Spiritueux,Scotch et whisky,Whisky
14315986,Vin,Vin blanc,
14152152,Vin,Vin rouge,
14152161,Vin,Vin rouge,
14545378,Vin,Vin rouge,
12284389,Vin,Vin rouge,
14086634,Vin,Vin rouge,
913905,Vin,Vin rouge,
10678780,Vin,Vin rouge,
11530752,Vin,Vin rouge,
10678798,Vin,Vin blanc,
10678801,Vin,Vin blanc,
11039251,Vin,Vin rouge,
14184980,Spiritueux,Gin,Dry gin
14152216,Vin,Vin rouge,
10809882,Porto et vin fortifié,Muscat,Moscatel de Setúbal
13333023,Champagne et mousseux,Champagne rosé,
14152224,Vin,Vin rouge,
14479905,Vin,Vin rouge,
14185000,Vin,Vin rouge,
14479913,Vin,Vin rouge,
13529641,Vin,Vin blanc,
10678827,Vin,Vin rouge,
13988396,Vin,Vin rouge,
913970,Vin de dessert,,
10678835,Vin,Vin rouge,
12644920,Vin,Vin rouge,
13988409,Vin,Vin rouge,
13234746,Vin,Vin rouge,
10809920,Porto et vin fortifié,Muscat,Moscatel de Setúbal
14185026,Vin,Vin rouge,
10252869,Vin,Vin rouge,
14545482,Vin,Vin blanc,
14185034,Vin,Vin rouge,
14545491,Vin,Vin rouge,
13234771,Vin,Vin rouge,
14348884,Vin,Vin rouge,
11530841,Spiritueux,Gin,Dry gin
717405,Article non alcoolisé,Accessoires,
14545503,Vin,Vin rouge,
11039331,Vin,Vin rouge,
717413,Vin,Vin rouge,
14348905,Vin,Vin rouge,
11301482,Vin de dessert,,
12382827,Vin,Vin rouge,
14381676,Vin,Vin rouge,
14479981,Vin,Vin rouge,
10678894,Spiritueux,Alcool anisé,Arak
14545520,Vin,Vin blanc,
14152304,Vin,Vin rouge,
11956850,Vin,Vin blanc,
14152312,Vin,Vin rouge,
13922936,Spiritueux,Scotch et whisky,Whiskey irlandais
11498107,Vin,Vin blanc,
13988476,Vin,Vin rouge,
14185085,Vin,Vin blanc,
13693563,Vin,Vin blanc,
13922944,Spiritueux,Scotch et whisky,Whiskey irlandais
14545538,Vin,Vin rouge,
14545546,Vin,Vin blanc,
13496973,Vin,Vin rouge,
13333138,Champagne et mousseux,Vin mousseux rosé,
10678931,Vin,Vin rouge,
10678940,Vin,Vin blanc,
11629218,Vin,Vin rouge,
14152355,Vin,Vin rouge,
14021283,Vin,Vin rouge,
14152363,Vin,Vin rouge,
13693619,Vin,Vin blanc,
14381748,Vin,Vin blanc,
13071027,Vin,Vin blanc,
13693627,Vin,Vin rouge,
12055228,Vin,Vin blanc,
10384061,Vin,Vin rouge,
14021312,Spiritueux,Téquila,
11662018,Vin,Vin blanc,
13693643,Vin,Vin blanc,
14381772,Spiritueux,Scotch et whisky,Scotch blended malt
14152398,Vin,Vin rouge,
914127,Vin,Vin rouge,
12612303,Spiritueux,Scotch et whisky,Scotch single malt
13005521,Vin,Vin blanc,
13824720,Vin,Vin blanc,
12841683,Vin,Vin rouge,
14119635,Vin,Vin rouge,
13857492,Spiritueux,Scotch et whisky,Scotch single malt
14545626,Vin,Vin blanc,
13693660,Spiritueux,Rhum,Rhum ambré
13890268,Vin,Vin blanc,
13497061,Champagne et mousseux,Vin mousseux rosé,
13071078,Vin,Vin rouge,
13824746,Vin,Vin rouge,
488171,Vin,Vin rouge,
14512875,Vin,Vin blanc,
13693678,Spiritueux,Rhum,Rhum ambré
11039470,Spiritueux,Liqueur et Crème,Liqueur d'herbe
13398767,Vin,Vin blanc,
14480113,Vin,Vin blanc,
13824754,Vin,Vin rouge,
13234931,Vin,Vin blanc,
14152435,Vin,Vin blanc,
10253044,Vin,Vin rouge,
12841721,Vin,Vin rouge,
14480130,Vin,Vin rouge,
13071107,Vin,Vin rouge,
11399942,Vin,Vin blanc,
12120843,Vin,Vin rouge,
14152460,Vin,Vin blanc,
13234957,Vin,Vin blanc,
14119694,Vin,Vin rouge,
914192,Vin,Vin rouge,
11858707,Vin,Vin blanc,
914200,Vin,Vin rouge,
13300512,Vin,Vin rouge,
13202218,Vin,Vin blanc,
914218,Vin,Vin rouge,
13693740,Vin,Vin rouge,
11957043,Cidre,Cidre mousseux,
14021427,Spiritueux,Téquila,
14480181,Spiritueux,Vodka,Vodka
13497141,Vin,Vin blanc,
12874549,Vin,Vin rouge,
13890356,Vin,Vin blanc,
11793211,Vin,Vin rouge,
12972860,Vin,Vin rouge,
13693758,Vin,Vin rouge,
357194,Spiritueux,Eau-de-vie,Kirsh
13857610,Porto et vin fortifié,Xérès et Montilla-Moriles,
14119758,Vin,Vin blanc,
13497167,Spiritueux,Eau-de-vie,Kirsh
10220373,Vin,Vin rouge,
14152540,Spiritueux,Scotch et whisky,Whiskey irlandais
12972894,Vin,Vin rouge,
13693791,Vin,Vin blanc,
914275,Vin,Vin rouge,
13857636,Apéritif,Apéritif à base de vin,
14119782,Vin,Vin blanc,
12186471,Vin,Vin rouge,
14152558,Champagne et mousseux,Champagne rosé,
979823,Vin de dessert,,
14119791,Vin,Vin rouge,
14021494,Spiritueux,Téquila,
10744695,Vin,Vin rouge,
12284792,Vin,Vin blanc,
14119803,Vin,Vin rouge,
357244,Bière,Bière ambrée,Bière ale
12645252,Cidre,Cidre mousseux,
10744708,Vin,Vin blanc,
14152582,Vin,Vin rouge,
12383117,Vin,Vin rouge,
13333390,Vin,Vin rouge,
13398935,Vin,Vin rouge,
14152603,Vin,Vin rouge,
10220445,Cidre,Cidre de glace,
12120991,Vin,Vin rouge,
10974116,Vin,Vin rouge,
13988775,Vin,Vin rouge,
13202349,Vin,Vin blanc,
12612531,Porto et vin fortifié,Marsala,
14513077,Vin,Vin rouge,
10679221,Vin,Vin rouge,
13497271,Vin,Vin blanc,
14349238,Bière,Bière dorée,Bière lager
13333437,Vin,Vin rouge,
11662270,Vin,Vin blanc,
13005759,Vin,Vin blanc,
13497280,Vin,Vin rouge,
14513093,Vin,Vin rouge,
13890508,Vin,Vin blanc,
14021582,Spiritueux,Téquila,
12088273,Vin,Vin rouge,
13497298,Vin,Vin rouge,
14513106,Vin,Vin rouge,
11858897,Vin,Vin blanc,
13235159,Vin,Vin blanc,
13333470,Vin,Vin rouge,
13857759,Vin,Vin rouge,
914408,Vin,Vin rouge,
12383213,Vin,Vin rouge,
13399022,Vin,Vin rouge,
95216,Spiritueux,Cognac et brandy,Cognac V.S.
881656,Vin,Vin rouge,
13333496,Vin,Vin rouge,
914424,Vin,Vin blanc,
13202437,Vin,Vin rouge,
13857804,Spiritueux,Scotch et whisky,Scotch single malt
13530131,Cidre,Cidre mousseux,
12710931,Vin,Vin blanc,
13005847,Champagne et mousseux,Vin mousseux,
11695135,Vin,Vin rouge,
12383264,Vin,Vin rouge,
12612653,Spiritueux,Cognac et brandy,Brandy
12743725,Vin,Vin rouge,
13857839,Spiritueux,Scotch et whisky,Scotch single malt
11367473,Vin,Vin rouge,
12710966,Vin,Vin rouge,
14119993,Vin,Vin rouge,
390203,Vin,Vin blanc,
13857855,Spiritueux,Scotch et whisky,Scotch single malt
14120003,Vin,Vin rouge,
10253386,Vin,Vin rouge,
14120011,Vin,Vin rouge,
13202509,Vin,Vin rouge,
12547151,Vin,Vin rouge,
10286161,Vin,Vin rouge,
14513237,Vin,Vin blanc,
13857880,Cooler et cocktail prémixé,Cooler à base de spiritueux,
11826271,Champagne et mousseux,Champagne,
12645471,Apéritif,Vin apéritif,
14316639,Vin,Vin rouge,
14120038,Vin,Vin rouge,
14316647,Vin,Vin rouge,
10286188,Spiritueux,Téquila,Téquila dorée
12612717,Vin,Vin rouge,
12219501,Vin,Vin rouge,
14316655,Champagne et mousseux,Vin mousseux,
13497458,Vin,Vin rouge,
390260,Spiritueux,Rhum,Rhum ambré
12612725,Vin,Vin rouge,
14120054,Vin,Vin rouge,
14349431,Vin,Vin rouge,
12219510,Vin,Vin rouge,
12711037,Vin,Vin rouge,
12612741,Vin,Vin rouge,
12448902,Vin,Vin rouge,
14120071,Vin,Vin rouge,
13104263,Vin,Vin rouge,
14349449,Vin,Vin rouge,
13890698,Vin,Vin blanc,
13890701,Vin,Vin blanc,
11629710,Vin,Vin rosé,
14349457,Vin,Vin rouge,
13595795,Spiritueux,Scotch et whisky,Whisky de grain
13857951,Spiritueux,Gin,Dry gin
14120097,Vin,Vin rouge,
10843298,Vin,Vin rouge,
14120100,Vin,Vin rouge,
14120118,Vin,Vin rouge,
12711096,Vin,Vin rouge,
13595832,Spiritueux,Liqueur et Crème,Boisson alcoolisée
13694144,Vin,Vin rouge,
10351808,Champagne et mousseux,Champagne,
13857986,Spiritueux,Rhum,Rhum brun
14480578,Spiritueux,Scotch et whisky,Whisky
11629761,Vin,Vin blanc,
14120134,Vin,Vin rouge,
13989065,Vin,Vin rouge,
13366474,Champagne et mousseux,Vin mousseux rosé,
11629779,Spiritueux,Cognac et brandy,Cognac X.O.
13858006,Vin,Vin rouge,
14120151,Vin,Vin rouge,
14513368,Vin,Vin rouge,
14251222,Vin,Vin rouge,
554204,Spiritueux,Liqueur et Crème,Crème
13366503,Champagne et mousseux,Vin mousseux,
14513384,Champagne et mousseux,Vin mousseux,
11629816,Vin,Vin rouge,
13366520,Champagne et mousseux,Vin mousseux rosé,
14382329,Vin,Vin rosé,
14349561,Vin,Vin rouge,
488700,Spiritueux,Alcool anisé,Arak
13890815,Vin,Vin rouge,
12711168,Vin,Vin rouge,
226563,Champagne et mousseux,Champagne rosé,
13595912,Vin,Vin rosé,
12711176,Vin,Vin rouge,
13366538,Champagne et mousseux,Vin mousseux,
13235466,Vin,Vin rouge,
14382345,Vin,Vin rouge,
12842256,Vin,Vin rosé,
13366546,Vin,Vin rouge,
13825301,Vin,Vin rouge,
11269401,Vin,Vin rouge,
13858073,Champagne et mousseux,Vin mousseux rosé,
14546207,Vin,Vin rouge,
12875040,Vin,Vin rouge,
13694241,Vin,Vin rouge,
11990311,Vin,Vin rouge,
13989161,Vin,Vin rouge,
13858090,Champagne et mousseux,Vin mousseux,
14447920,Vin,Vin rouge,
12383539,Vin,Vin rouge,
10253626,Vin,Vin rouge,
12088636,Vin,Vin blanc,
13825343,Vin,Vin rouge,
14513472,Vin,Vin blanc,
11629891,Vin,Vin rosé,
14447946,Vin,Vin blanc,
10843466,Vin,Vin rouge,
13923664,Spiritueux,Cognac et brandy,Calvados
14447954,Vin,Vin rouge,
10253651,Vin,Vin rouge,
11171155,Vin,Vin rouge,
13038930,Vin,Vin blanc,
13399381,Vin,Vin rouge,
11466076,Spiritueux,Téquila,
11662691,Spiritueux,Rhum,Rhum ambré
10515825,Champagne et mousseux,Champagne rosé,
13399410,Vin,Vin rouge,
30072,Vin,Vin rouge,
12547450,Vin,Vin rouge,
14447997,Vin,Vin blanc,
14513536,Vin,Vin rouge,
11728259,Spiritueux,Cognac et brandy,Cognac X.O.
13399428,Vin,Vin rouge,
13038981,Porto et vin fortifié,Vermouth,Vermouth rouge
13333891,Vin,Vin rouge,
14546311,Vin,Vin blanc,
11793801,Vin,Vin rouge,
14448009,Vin,Vin rouge,
14316938,Champagne et mousseux,Vin mousseux,
13530511,Vin,Vin rouge,
13333904,Vin,Vin blanc,
13202832,Vin,Vin rouge,
11466130,Vin,Vin rouge,
13596051,Vin,Vin rouge,
12187028,Vin,Vin rouge,
13170068,Champagne et mousseux,Champagne,
12547476,Spiritueux,Rhum,Rhum épicé
12580250,Champagne et mousseux,Vin mousseux,
13694363,Vin,Vin rouge,
13628833,Vin,Vin rouge,
10384802,Bière,Bière blonde,Bière lager
10515876,Vin,Vin rouge,
12776869,Spiritueux,Rhum,Rhum brun
13858217,Vin,Vin rouge,
13694380,Vin,Vin rouge,
11990450,Vin,Vin rouge,
13628850,Vin,Vin blanc,
12187061,Vin,Vin rouge,
12875197,Vin,Vin rouge,
13694398,Vin,Vin blanc,
13858241,Porto et vin fortifié,Porto,Porto rosé
11728321,Spiritueux,Alcool,
587204,Spiritueux,Absinthe,
882118,Vin,Vin rouge,
13497802,Champagne et mousseux,Vin mousseux,
11171286,Vin,Vin rouge,
12875226,Vin,Vin blanc,
13694427,Vin,Vin rouge,
325084,Vin,Vin rouge,
13858268,Vin,Vin rouge,
11105756,Vin,Vin rouge,
13825503,Vin,Vin blanc,
14546400,Vin,Vin blanc,
13858276,Porto et vin fortifié,Porto,Tawny
14317033,Vin,Vin rouge,
14513641,Spiritueux,Liqueur et Crème,Liqueur d'herbe
13858292,Vin,Vin rouge,
13497845,Champagne et mousseux,Vin mousseux,
14317050,Vin,Vin rouge,
12711424,Vin,Vin rouge,
12776965,Vin,Vin rouge,
14185991,Vin,Vin rouge,
13235722,Vin,Vin rouge,
12449294,Spiritueux,Cognac et brandy,Cognac X.O.
13694486,Vin,Vin rouge,
12383766,Vin,Vin rouge,
13170201,Vin,Vin rouge,
14186011,Vin,Vin rouge,
14448156,Vin,Vin blanc,
12383782,Vin,Vin rouge,
12777001,Vin,Vin blanc,
12154411,Vin,Vin rouge,
226860,Vin,Vin blanc,
13530676,Spiritueux,Téquila,
14186037,Vin,Vin rouge,
12154429,Vin,Vin rouge,
14186045,Vin,Vin rouge,
13235781,Vin,Vin rouge,
10286663,Spiritueux,Cognac et brandy,Cognac X.O.
13629001,Vin,Vin rouge,
11368011,Spiritueux,Scotch et whisky,Scotch single malt
12285517,Vin,Vin rouge,
12711512,Vin,Vin rouge,
13334106,Vin,Vin rouge,
14349916,Bière,Bière dorée,Bière lager
13694558,Vin,Vin rouge,
14349924,Bière,Bière dorée,Bière lager
14448228,Vin,Vin rouge,
12154470,Vin,Vin rouge,
521831,Vin,Vin rouge,
14349932,Champagne et mousseux,Vin mousseux,
12383854,Vin,Vin rouge,
13629043,Spiritueux,,
14317172,Vin,Vin rouge,
10483317,Vin,Vin rouge,
13989508,Vin,Vin rouge,
13334157,Vin,Vin rouge,
14349967,Vin,Vin rouge,
14317201,Vin,Vin blanc,
12646036,Vin,Vin rosé,
13366933,Vin,Vin rouge,
13334165,Vin,Vin rouge,
10745495,Vin,Vin rouge,
14448279,Vin,Vin rouge,
14349975,Vin,Vin rouge,
14349983,Vin,Vin rouge,
12154533,Vin,Vin rouge,
13170341,Vin,Vin blanc,
13989541,Vin,Vin blanc,
13334190,Vin,Vin rouge,
11728558,Champagne et mousseux,Champagne rosé,
13203122,Vin,Vin rouge,
14317236,Vin,Vin rouge,
12383926,Vin,Vin rouge,
13989559,Spiritueux,Scotch et whisky,Scotch single malt
10483384,Vin,Vin rouge,
14317244,Vin,Vin rouge,
12383934,Vin,Vin rouge,
14317252,Vin,Vin blanc,
13858508,Porto et vin fortifié,Porto,Vintage
14317261,Vin,Vin rouge,
882381,Vin,Vin blanc,
13858516,Porto et vin fortifié,Porto,Vintage
13203157,Vin,Vin rouge,
13989591,Vin,Vin blanc,
13367004,Vin,Vin rouge,
14382812,Cidre,Cidre mousseux,
14317279,Vin,Vin rouge,
13072100,Spiritueux,Vodka,Vodka
14382821,Cidre,Cidre mousseux,
13170412,Champagne et mousseux,Vin mousseux,
13367021,Vin,Vin rouge,
14317295,Vin,Vin rouge,
13137647,Porto et vin fortifié,Vermouth,Vermouth rouge
14022391,Vin,Vin rouge,
14382839,Cidre,Cidre mousseux,
14317308,Vin,Vin rouge,
13825790,Vin,Vin rouge,
14382847,Cidre,Cidre mousseux,
10974976,Spiritueux,Cognac et brandy,Cognac X.O.
14317316,Vin,Vin rouge,
13989639,Vin,Vin blanc,
12875533,Vin,Vin rouge,
11106062,Vin,Vin rouge,
13825811,Vin,Vin rouge,
14022420,Vin,Vin rouge,
14546709,Vin,Vin rouge,
13563671,Vin,Vin rouge,
12941086,Vin,Vin blanc,
14481183,Vin,Vin blanc,
13989663,Vin,Vin rouge,
13039393,Vin,Vin rouge,
13432611,Vin,Vin rouge,
14022438,Vin,Vin blanc,
14481191,Vin,Vin blanc,
13989680,Vin,Vin blanc,
13039414,Vin,Vin rouge,
13924157,Spiritueux,Téquila,
13924165,Spiritueux,Téquila,
13236039,Vin,Vin rouge,
13629262,Vin,Vin rouge,
11073361,Vin,Vin rouge,
13563734,Vin,Vin rouge,
13629271,Vin,Vin rouge,
13432671,Vin,Vin rouge,
10811237,Vin,Vin rouge,
13236071,Vin,Vin rouge,
14546792,Vin,Vin rouge,
12875630,Vin,Vin rouge,
14448501,Vin,Vin rouge,
13432697,Vin,Vin rouge,
423806,Vin,Vin rouge,
194431,Bière,Bière blonde,Bière ale
14481280,Vin,Vin blanc,
13563785,Vin,Vin rouge,
882571,Vin,Vin blanc,
13629326,Vin,Vin rouge,
10516369,Vin,Vin blanc,
13236119,Vin,Vin rouge,
12187546,Spiritueux,Téquila,
13924253,Spiritueux,Cognac et brandy,Cognac V.S.
12875681,Vin,Vin rouge,
12482465,Vin,Vin rouge,
13694881,Bière,Bière blonde,Bière lager
11794344,Vin,Vin rouge,
13072302,Vin,Vin blanc,
14088111,Vin,Vin rouge,
10516414,Champagne et mousseux,Champagne,
13531071,Vin,Vin blanc,
14448578,Vin,Vin rouge,
13563849,Vin,Vin rouge,
14219214,Spiritueux,Gin,Dry gin
14317519,Vin,Vin rouge,
13563857,Vin,Vin rouge,
11565015,Champagne et mousseux,Vin mousseux,
14088154,Vin,Vin rouge,
13531100,Vin,Vin rouge,
14350301,Vin,Vin rouge,
11565023,Champagne et mousseux,Vin mousseux,
14317535,Vin,Vin rouge,
13563873,Vin,Vin blanc,
14317543,Cooler et cocktail prémixé,Cocktail à base de spiritueux,
14448615,Vin,Vin rouge,
14481386,Vin,Vin rouge,
10516473,Vin,Vin blanc,
13924350,Spiritueux,Cognac et brandy,Cognac V.S.
13432831,Vin,Vin rouge,
13989891,Vin,Vin rouge,
11073539,Bière,Bière blonde,Bière lager
14350343,Vin,Vin blanc,
13858831,Bière,Bière brune,Bière ale
14219281,Spiritueux,Gin,Dry gin
14481431,Vin,Vin blanc,
11008024,Champagne et mousseux,Vin mousseux,
13989920,Vin,Vin blanc,
13531169,Vin,Vin rouge,
14448674,Vin,Vin blanc,
14481440,Vin,Vin rouge,
14350378,Vin,Vin rouge,
587824,Porto et vin fortifié,Porto,Porto blanc
325688,Champagne et mousseux,Champagne rosé,
13989946,Vin,Vin blanc,
12875841,Vin,Vin rouge,
13989954,Vin,Vin rouge,
14481474,Vin,Vin rouge,
14153796,Vin,Vin rouge,
882761,Vin,Vin rouge,
13989971,Vin,Vin rouge,
11794521,Vin,Vin rouge,
718940,Article non alcoolisé,Accessoires,
13924448,Spiritueux,Cognac et brandy,Cognac V.S.
12613728,Vin,Vin rouge,
13989989,Spiritueux,Téquila,
14350440,Vin,Vin blanc,
14514281,Vin,Vin rouge,
14448746,Vin,Vin blanc,
12384363,Vin,Vin rouge,
13989997,Spiritueux,Téquila,
14448754,Vin,Vin rouge,
12384371,Vin,Vin rouge,
13760631,Vin,Vin rouge,
12843128,Vin,Vin rosé,
11991161,Spiritueux,Vodka,Vodka
13564024,Vin,Vin rouge,
13629561,Vin,Vin blanc,
12384380,Vin,Vin rouge,
13564032,Vin,Vin rouge,
14514310,Vin,Vin blanc,
13990023,Vin,Vin blanc,
13564041,Vin,Vin rouge,
12449930,Vin,Vin blanc,
13858954,Spiritueux,Téquila,
11860111,Vin,Vin blanc,
10516625,Vin,Vin rouge,
14514328,Vin,Vin rouge,
10385565,Vin,Vin rosé,
13924510,Spiritueux,Cognac et brandy,Cognac V.S.
13727903,Vin,Vin blanc,
12941481,Vin,Vin rouge,
13990058,Vin,Vin blanc,
11860137,Spiritueux,Alcool anisé,Arak
13564091,Vin,Vin rouge,
12679356,Champagne et mousseux,Champagne,
13105346,Vin,Vin rouge,
12646600,Porto et vin fortifié,Maury,
12220617,Vin,Vin rouge,
14448842,Vin,Vin blanc,
13990091,Vin,Vin blanc,
12679372,Apéritif,Apéritif à base de vin,
882894,Porto et vin fortifié,Porto,Tawny (colheita)
555219,Vin,Vin rouge,
13990103,Vin,Vin blanc,
11925720,Vin,Vin rouge,
11073758,Vin,Vin rouge,
12384478,Vin,Vin rouge,
13859041,Spiritueux,Rhum,Rhum brun
13826274,Vin,Vin rouge,
13924579,Vin,Vin blanc,
11794660,Vin,Vin blanc,
13760738,Vin,Vin blanc,
12384486,Vin,Vin rouge,
12974312,Vin,Vin rouge,
13826282,Vin,Vin rouge,
13629676,Vin,Vin rouge,
14448877,Vin,Vin blanc,
14514424,Vin,Vin rouge,
13760762,Vin,Vin rouge,
13465851,Vin,Vin rouge,
12384507,Vin,Vin rouge,
14285051,Vin,Vin rouge,
13990138,Vin,Vin rouge,
13826303,Vin,Vin rouge,
11794694,Vin,Vin blanc,
14186758,Vin,Vin blanc,
13826311,Vin,Vin rouge,
13859084,Spiritueux,Rhum,Rhum brun
13400337,Vin,Vin rouge,
10844434,Vin,Vin rouge,
13859092,Vin,Vin rouge,
13760789,Vin,Vin rouge,
13465878,Vin,Vin rouge,
13924632,Vin,Vin blanc,
14514459,Vin,Vin blanc,
12384540,Vin,Vin rouge,
13760797,Vin,Vin rouge,
14186782,Vin,Vin rouge,
14514467,Vin,Vin blanc,
11958564,Vin,Vin rouge,
14514475,Vin,Vin blanc,
13826354,Vin,Vin rouge,
12319027,Vin,Vin rouge,
13629748,Spiritueux,Vodka,Vodka
14154035,Vin,Vin blanc,
12384566,Vin,Vin rouge,
13826362,Vin,Vin rouge,
13629756,Spiritueux,Scotch et whisky,Scotch single malt
12384574,Vin,Vin rouge,
13662530,Vin,Vin rouge,
12613955,Vin,Vin rouge,
14154051,Vin,Vin rouge,
10254661,Vin,Vin blanc,
12876106,Vin,Vin rouge,
13990218,Saké,Saké Honjozo,
13465931,Vin,Vin blanc,
14219601,Spiritueux,Gin,Dry gin
10778967,Vin,Vin rouge,
10778975,Vin,Vin rouge,
424291,Vin,Vin rouge,
13465958,Vin,Vin rouge,
14449001,Vin,Vin blanc,
12515693,Champagne et mousseux,Champagne,
13597037,Vin,Vin blanc,
31096,Porto et vin fortifié,Xérès et Montilla-Moriles,
326009,Spiritueux,Scotch et whisky,Whiskey américain
13334907,Spiritueux,Scotch et whisky,Scotch single malt
14514555,Vin,Vin rouge,
10254717,Vin,Vin rouge,
14514563,Vin,Vin rouge,
14219652,Spiritueux,Gin,Dry gin aromatisé
10254725,Vin,Vin blanc,
14088584,Vin,Vin rouge,
11368847,Vin,Vin blanc,
14514580,Vin,Vin rouge,
12253591,Vin,Vin blanc,
13826469,Spiritueux,Gin,Dry gin aromatisé
14219687,Spiritueux,Gin,Dry gin
14514601,Vin,Vin rouge,
12876202,Vin,Vin rouge,
13597109,Vin,Vin blanc,
12384700,Vin,Vin rouge,
14481853,Vin,Vin blanc,
13236670,Champagne et mousseux,Vin mousseux rosé,
12024253,Champagne et mousseux,Champagne,
11073985,Vin,Vin rouge,
12974531,Vin,Vin rouge,
11467204,Spiritueux,Scotch et whisky,Whiskey américain
11794889,Vin,Vin rouge,
13302219,Vin,Vin rouge,
13531599,Vin,Vin blanc,
13597141,Vin,Vin blanc,
11106775,Bière,Bière blanche,Bière ale
13826522,Vin,Vin blanc,
14154203,Porto et vin fortifié,Macvin du Jura,
14088672,Vin,Vin rouge,
12417508,Vin,Vin rouge,
13236709,Vin,Vin rouge,
14121444,Vin,Vin rouge,
11106791,Bière,Bière blonde,Bière ale
12024296,Champagne et mousseux,Champagne rosé,
14580202,Vin,Vin rouge,
10975725,Spiritueux,Eau-de-vie,Grappa
12450287,Vin,Vin rouge,
13826549,Spiritueux,Gin,Dry gin aromatisé
13859324,Spiritueux,Scotch et whisky,Whiskey irlandais
14154238,Bière,Bière rouge,Bière spontanée
12679680,Vin,Vin rouge,
13498881,Vin,Vin blanc,
13531652,Vin,Vin blanc,
13826565,Vin,Vin blanc,
14154246,Bière,Bière rouge,Bière spontanée
14088710,Vin,Vin rouge,
14121479,Vin,Vin rouge,
14023174,Vin,Vin blanc,
14154254,Vin,Vin rouge,
14449167,Vin,Vin rouge,
